transacao1,transacao2,anomaly_score,anomaly,status
-5.706613967613122,7.465189146208543,0.08,0,normal
-2.7747497739886438,2.791378514454689,0.08,0,normal
8.215699386425827,-13.32242791753039,0.04,0,normal
5.32693224370081,-6.098008052378966,0.06,0,normal
31.06207423941388,-35.85115570871514,-0.05,1,normal
13.105556611794388,-1.3955401226829247,0.07,0,normal
-27.46771759961604,-5.671656294677429,0.0,0,normal
-12.623181756671912,9.460032195903535,0.07,0,normal
37.36720696896981,-12.2156715198297,0.01,0,normal
12.560913635536943,-16.785610420243174,0.03,0,normal
-18.02905814983983,-33.31689642978573,-0.04,1,normal
9.946527523717428,-8.731067379085143,0.05,0,normal
18.02122525339646,-2.036938794586111,0.06,0,normal
-9.452037296399473,-28.139599171100294,-0.0,1,normal
-43.64037605509111,5.19970504459446,-0.0,1,normal
-14.150706090219913,13.165748459230027,0.06,0,normal
3.1668516035936984,0.6375088007062886,0.07,0,normal
6.599934519284803,-18.40797475788113,0.04,0,normal
16.59141678972143,14.254883841904046,0.08,0,normal
-10.536937925725091,33.30784420326813,0.07,0,normal
-0.0583023340169992,17.69364136749013,0.09,0,normal
26.78413168179513,-49.68023203566533,-0.07,1,normal
-10.483751142580136,12.334311481030188,0.08,0,normal
49.67922072607805,-13.152608785747429,-0.02,1,normal
-5.6867831692702575,-2.266028844308601,0.06,0,normal
-29.589411195796984,-10.476241734697949,-0.01,1,normal
5.821856418740428,-22.379040063864835,0.03,0,normal
-6.230488554074583,14.51234154561674,0.08,0,normal
-16.110673053429238,13.98253865360579,0.06,0,normal
13.255748384832827,-40.14520950421159,-0.04,1,normal
1.7352002057499334,-12.387651538519904,0.04,0,normal
17.69184009720455,-38.92370543250684,-0.03,1,normal
-15.792129741633293,17.820599786966,0.06,0,normal
-13.945304146558456,20.722195300094143,0.06,0,normal
-29.79107902190771,1.0235036539110791,0.02,0,normal
34.26956963691239,-22.393418353095168,0.0,0,normal
0.7766299055303394,-25.645545468446315,0.02,0,normal
-9.755319337142511,34.799699877757966,0.08,0,normal
-45.48414962099607,-13.701958155784954,-0.04,1,normal
11.588461448734948,7.144860015804506,0.09,0,normal
25.980044296192197,-4.402750732236226,0.04,0,normal
-15.333519732639234,-6.419682939020538,0.02,0,normal
-17.25831491053671,25.44250434714569,0.05,0,normal
6.017952677906448,-14.63575515554894,0.04,0,normal
-6.988212196900305,-3.468968977327002,0.05,0,normal
11.902992694885103,-12.061561810741011,0.04,0,normal
30.09591528401296,30.84834088297117,0.05,0,normal
13.781923496646431,-8.536772058937926,0.05,0,normal
-31.58589785551221,-23.538370634271413,-0.02,1,normal
-14.676440448176516,20.38640648026117,0.06,0,normal
-32.51900913866774,-6.452792731151364,-0.0,1,normal
-9.88833800202146,3.385022287755028,0.07,0,normal
-15.105767467081195,10.861164771853897,0.06,0,normal
-8.655240891441595,32.23227179616102,0.08,0,normal
6.760586814543558,-42.93812768869843,-0.05,1,normal
-13.91791630545267,-23.638512436048018,0.01,0,normal
-23.78466880218573,0.3075592259490853,0.03,0,normal
7.387959620633722,20.95936835409584,0.08,0,normal
-2.3386503626081394,-13.728590026281749,0.04,0,normal
1.1471895813520414,-7.716479491153128,0.05,0,normal
8.10782052818541,-2.040471763087908,0.07,0,normal
17.630156063748068,-1.4408787825948022,0.06,0,normal
12.528225061004015,-12.078560880742929,0.04,0,normal
3.224252728493389,-7.65707043469142,0.05,0,normal
7.396080271133199,12.23016922889718,0.09,0,normal
-12.236523223497812,3.7481029434772566,0.06,0,normal
-15.449929468060295,-13.082685802785887,0.01,0,normal
-24.80066746601429,5.771715116341586,0.04,0,normal
36.76234414739173,27.409017257118524,0.04,0,normal
-28.23759476103856,7.5985141423207985,0.04,0,normal
-10.892648519452276,-21.42997993303257,0.02,0,normal
7.8442674459869535,18.53401281082587,0.09,0,normal
28.363651785033017,-29.933975465398525,-0.03,1,normal
-8.572668004252087,-12.253444681179378,0.03,0,normal
-31.659906094399965,-9.263594333296746,-0.01,1,normal
22.183506638420685,-24.10680016311648,0.02,0,normal
58.36339920772623,-25.086672367411797,-0.05,1,normal
-28.09401642575032,-33.346462658762135,-0.05,1,normal
-20.166198573360163,1.2151016842707698,0.03,0,normal
48.23434411177288,-9.216352264687972,-0.01,1,normal
-8.920982802783193,-14.671390799130815,0.03,0,normal
18.453258080444677,-8.125047007666609,0.04,0,normal
-2.1576663167117,11.245382423193242,0.08,0,normal
4.704045973688048,-5.682382829971421,0.06,0,normal
-14.471523204010792,-37.22689402860807,-0.04,1,normal
-6.524993775506648,-10.107490412693718,0.04,0,normal
-15.825179109017457,7.498848297502353,0.05,0,normal
10.655765457483508,-2.9727795800166,0.07,0,normal
-16.67018123868055,11.50318334852753,0.06,0,normal
-14.212250396952168,-23.94293509826319,0.0,0,normal
-12.557329297074222,-6.412459909748421,0.03,0,normal
12.535057360705371,17.389209461033936,0.09,0,normal
-4.784326980577044,31.61697793962796,0.08,0,normal
-4.597649623852068,2.217376059377378,0.08,0,normal
3.381626850935899,32.23337296570405,0.08,0,normal
-11.8403335732342,-17.029191200925926,0.02,0,normal
-4.367793382657311,-44.933793943895125,-0.06,1,normal
-41.485159971000655,2.492922443399168,-0.0,1,normal
3.3399597308795093,13.2050726981274,0.08,0,normal
-33.140254418446,11.799027860427875,0.03,0,normal
-11.56838695608436,-20.826914026513847,0.02,0,normal
-4.663241508156687,-17.950263636242344,0.03,0,normal
-2.866916275378359,4.385740576032923,0.07,0,normal
-8.868042794432503,-4.0967855405191935,0.05,0,normal
-19.404984054463924,49.180045283551536,0.04,0,normal
-18.210868687076548,11.057646146605446,0.05,0,normal
-20.01886348100801,-9.394175806127103,0.0,0,normal
20.17735128682066,16.17731585081893,0.07,0,normal
-11.484549176597696,4.398765776195445,0.06,0,normal
-3.804734910024736,-3.868849493894639,0.06,0,normal
-7.548755695118869,8.160182741704938,0.08,0,normal
-19.80458806963022,29.483731675174887,0.05,0,normal
16.183497679773662,-21.64051028797141,0.03,0,normal
-1.1442828400687046,9.011966001691643,0.08,0,normal
12.20607643481346,-0.5274122381262489,0.07,0,normal
-13.975198815844012,6.967299486989988,0.06,0,normal
34.77986548366911,-53.811525903548265,-0.09,1,normal
-21.40664657815239,-9.00122255839776,0.0,0,normal
-19.644974508232984,-28.18247679047355,-0.04,1,normal
6.73964853868644,15.67949534128354,0.09,0,normal
22.646972384941083,13.801269940558283,0.07,0,normal
-47.9140078285384,-7.446908698457404,-0.04,1,normal
8.801843902288068,-39.10361002359324,-0.03,1,normal
12.25881344265623,-14.129235709990922,0.04,0,normal
-33.72343333229413,12.090069122979392,0.03,0,normal
-2.244379317559852,-17.565328174674722,0.04,0,normal
9.005313429520003,-1.6057325249580927,0.07,0,normal
23.328480824911107,5.615618235608987,0.07,0,normal
-12.786897133748743,19.987162168182127,0.07,0,normal
-17.01978748266327,-14.710426156401232,0.01,0,normal
-10.181509222218246,-6.2186211635980815,0.04,0,normal
-5.346704399984599,-26.89591133079932,0.01,0,normal
14.613536112564862,4.8230215251175546,0.08,0,normal
30.49955858444019,19.73824692257412,0.05,0,normal
12.61568583781616,13.111385157111728,0.09,0,normal
-6.980638229838593,-11.159918057544964,0.04,0,normal
-0.7622265325958062,-19.31954952265628,0.04,0,normal
-1.2879223904775938,41.208432510830775,0.08,0,normal
-17.47038675502938,-32.61726854785128,-0.04,1,normal
-11.851427860246478,-16.550703893960797,0.02,0,normal
-0.6086014763932142,2.0005821982318666,0.08,0,normal
-6.671484598227726,-4.345593248853662,0.05,0,normal
57.75583799843388,-21.99280271530036,-0.04,1,normal
-0.252685429256164,-11.69990564428927,0.04,0,normal
-30.45758639585936,-11.488653865105364,-0.01,1,normal
-2.6280071215685825,-11.019355468437013,0.04,0,normal
-9.732989995141368,-9.354615702793753,0.04,0,normal
6.773581538301661,-22.71375206201907,0.03,0,normal
-2.6447379172348464,-11.551525084840808,0.04,0,normal
11.463486523354565,4.489124291287268,0.08,0,normal
-3.715961279144953,-8.646907233544654,0.04,0,normal
-9.32714680502079,1.2896351652011029,0.07,0,normal
4.932934621019958,17.121258024037516,0.08,0,normal
-15.321549620340802,-4.034283830091477,0.03,0,normal
18.65138071659704,15.643890778951889,0.08,0,normal
-40.31250588032712,23.001978718368807,0.02,0,normal
-25.294549878624867,-32.22073903163907,-0.05,1,normal
31.81566636305533,12.80053721622082,0.06,0,normal
36.62938292780824,15.631229763596473,0.05,0,normal
10.482980473733084,-26.5271912543848,0.01,0,normal
24.725631035217734,-10.84364444108544,0.03,0,normal
26.269169236723087,-12.595452419614665,0.02,0,normal
7.285851589044555,15.101396845842167,0.09,0,normal
0.1086546144225803,12.69232047285837,0.09,0,normal
13.309588717114645,-2.401133139114896,0.07,0,normal
26.082756657951887,-2.560575652594776,0.05,0,normal
13.130692353857476,-44.49454100295241,-0.06,1,normal
14.7061047645736,-25.879248001925493,0.01,0,normal
-7.363498232619461,-31.42461844526101,-0.02,1,normal
15.064364554122967,16.217282371052335,0.08,0,normal
14.66017710401024,-9.72657880499311,0.04,0,normal
7.308597669279454,18.37582636638284,0.09,0,normal
24.311600384870765,-16.477038564046943,0.02,0,normal
-2.200714696605538,17.18927145515491,0.09,0,normal
31.50570907223045,-18.34386637377998,0.01,0,normal
-14.056484197344902,41.25706400791746,0.06,0,normal
-47.97249424654063,5.8843058134961455,-0.01,1,normal
15.936171219722029,-27.62628031236945,-0.0,1,normal
-4.049679175494107,15.02563403483592,0.09,0,normal
7.730651784558114,1.6499469442465946,0.08,0,normal
15.209863495263994,12.584373926533498,0.08,0,normal
9.717910068211811,-4.748042154068756,0.06,0,normal
7.32227968888679,8.357647405788125,0.09,0,normal
10.435489137564137,-0.0145582253617049,0.08,0,normal
13.89710705808366,-5.693495615286439,0.05,0,normal
-8.789119861410292,9.024679962811014,0.08,0,normal
-0.8649677542715429,-17.72969889685092,0.04,0,normal
-21.46416754920649,-5.811571934920787,0.01,0,normal
-4.687627710140257,38.80326637089609,0.08,0,normal
-15.304627605656338,-8.63084729483173,0.02,0,normal
-13.336559019874692,2.8169777600167123,0.06,0,normal
-6.316373334340872,-15.952396782991782,0.03,0,normal
15.367454890980772,-12.72565266193612,0.04,0,normal
-24.06593809272856,-16.1020646149669,-0.0,1,normal
-20.98943863185221,-2.1773775703218328,0.03,0,normal
-16.559304493639722,2.2593497573472043,0.05,0,normal
45.00295023848573,12.326900306657857,0.02,0,normal
17.71049921627398,-23.45038306177434,0.02,0,normal
-24.543897603490823,6.32709288173451,0.04,0,normal
-1.3283831052947683,27.058561504533287,0.08,0,normal
9.24387732791743,-9.381214157404326,0.05,0,normal
-4.105250715721184,9.162859237016477,0.08,0,normal
-28.760005840569374,-7.659007846710889,-0.0,1,normal
-32.76761575554688,13.607802612960196,0.03,0,normal
20.176529941331975,3.979557390980158,0.07,0,normal
35.352546092728765,4.741933973293387,0.04,0,normal
14.181554343178997,2.7252381009847197,0.07,0,normal
-11.824584217963425,20.889245817353093,0.07,0,normal
-2.680179645540133,-29.68671718329853,0.0,0,normal
-16.357406080507765,-16.21398989677498,0.01,0,normal
22.921155568332743,-21.48362190133964,0.02,0,normal
47.01935404545835,2.240355869882705,0.01,0,normal
36.09461978296331,35.67980223007746,0.04,0,normal
-26.936704193649817,-40.71380457616152,-0.06,1,normal
-43.185679832366624,0.7748467968932128,-0.01,1,normal
-13.74147239959232,19.724538641368817,0.07,0,normal
12.23489086075134,4.189934261196298,0.08,0,normal
-12.739816771115311,-4.085237714180797,0.04,0,normal
13.596723626577973,0.8877577652580386,0.07,0,normal
-9.41995395344222,10.371753213022588,0.08,0,normal
14.747176375162184,31.47406656681416,0.07,0,normal
33.38887918730275,20.7492463030232,0.05,0,normal
11.069972913427566,36.18807420805497,0.07,0,normal
-13.349183664707978,-1.6974131737027127,0.05,0,normal
3.100167155827769,-13.337959885437945,0.04,0,normal
-35.55198738569174,6.247734353607206,0.02,0,normal
4.826342037737563,14.414508842038652,0.09,0,normal
25.89726633424621,-2.822111579557557,0.05,0,normal
-19.08480204063299,11.89176145059652,0.05,0,normal
-22.91034268016339,-19.118697276208177,-0.0,1,normal
-16.15315000076983,-10.009452459092302,0.02,0,normal
-1.7372418043852635,-24.09354104977041,0.03,0,normal
11.636362869910286,20.64282295457232,0.08,0,normal
14.91157005244296,-2.7302142803472624,0.07,0,normal
29.53805201449188,11.76072916458315,0.06,0,normal
-5.954350670843267,-19.11050342872256,0.03,0,normal
-34.00954035036926,8.15937169959247,0.02,0,normal
-14.962398292438326,-18.606613404465943,0.01,0,normal
-34.11710978271857,16.27920506979248,0.02,0,normal
7.562309574074395,32.54509854316747,0.08,0,normal
-30.3434505795205,-33.2827128700599,-0.05,1,normal
5.7279738332338574,22.22308836743057,0.08,0,normal
27.974608114989906,-13.350571674268792,0.02,0,normal
-17.672039573570395,15.81700804220948,0.06,0,normal
-16.5738009662636,-28.1665286051385,-0.03,1,normal
-28.277933233164788,22.45286706770932,0.04,0,normal
35.68747743560508,16.881215998340945,0.05,0,normal
19.63158255142051,-17.974351554396993,0.03,0,normal
3.3360030404904912,14.201908299848135,0.09,0,normal
-4.761607495468413,-17.003733969650128,0.03,0,normal
-34.76821057919228,3.0034414651940686,0.01,0,normal
-20.9843537596354,-5.69196872676359,0.01,0,normal
24.34942591962409,-13.049775907576551,0.03,0,normal
16.231312848783265,-54.868763713177785,-0.08,1,normal
-2.418439162669391,-26.15376771863944,0.02,0,normal
10.05969300585513,10.199978021893942,0.09,0,normal
-12.35712476379422,-4.153134963561637,0.04,0,normal
-6.176428308523828,-16.129461424714826,0.03,0,normal
-16.30110903192991,-18.26381692845021,0.01,0,normal
